METHOD,LR,VALUE
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.01,0.206098
momentum,0.0422222222222,0.207046
momentum,0.0422222222222,0.206106
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0422222222222,0.206098
momentum,0.0744444444444,0.206124
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.0744444444444,0.206098
momentum,0.106666666667,0.206099
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.106666666667,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
momentum,0.138888888889,0.206098
