method,learning_rate,value
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.242,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
adagrad,0.3,0.456831
