method,learning_rate,value
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.184,0.327775
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.242,0.327775
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327775
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327774
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.3,0.327776
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327783
adam,0.3,0.327775
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327788
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adadelta,0.01,0.632132
adadelta,0.01,0.625463
adadelta,0.01,0.618436
adadelta,0.01,0.611115
adadelta,0.01,0.603556
adadelta,0.01,0.59581
adadelta,0.01,0.587919
adadelta,0.01,0.579924
adadelta,0.01,0.571862
adadelta,0.01,0.563765
adadelta,0.01,0.555664
adadelta,0.01,0.547584
adadelta,0.01,0.539552
adadelta,0.01,0.531589
adadelta,0.01,0.523715
adadelta,0.01,0.51595
adadelta,0.01,0.508308
adadelta,0.01,0.500805
adadelta,0.01,0.493454
adadelta,0.01,0.486265
adadelta,0.01,0.479248
adadelta,0.01,0.472411
adadelta,0.01,0.465763
adadelta,0.01,0.459307
adadelta,0.01,0.453049
adadelta,0.01,0.446992
adadelta,0.01,0.441139
adadelta,0.01,0.43549
adadelta,0.01,0.430046
adadelta,0.01,0.424808
adadelta,0.01,0.419772
adadelta,0.01,0.414939
adadelta,0.01,0.410304
adadelta,0.01,0.405867
adadelta,0.01,0.401623
adadelta,0.01,0.397569
adadelta,0.01,0.393703
adadelta,0.01,0.390019
adadelta,0.01,0.386513
adadelta,0.01,0.383181
adadelta,0.01,0.380016
adadelta,0.01,0.377013
adadelta,0.01,0.374166
adadelta,0.01,0.371468
adadelta,0.01,0.368913
adadelta,0.01,0.366494
adadelta,0.01,0.364204
adadelta,0.01,0.362035
adadelta,0.068,0.598222
adadelta,0.068,0.561227
adadelta,0.068,0.527262
adadelta,0.068,0.496559
adadelta,0.068,0.469216
adadelta,0.068,0.445217
adadelta,0.068,0.424446
adadelta,0.068,0.406705
adadelta,0.068,0.391743
adadelta,0.068,0.379285
adadelta,0.068,0.369033
adadelta,0.068,0.360658
adadelta,0.068,0.353814
adadelta,0.068,0.348155
adadelta,0.068,0.343395
adadelta,0.068,0.339418
adadelta,0.068,0.336166
adadelta,0.068,0.333578
adadelta,0.068,0.331582
adadelta,0.068,0.330107
adadelta,0.068,0.329074
adadelta,0.068,0.328406
adadelta,0.068,0.328021
adadelta,0.068,0.327838
adadelta,0.068,0.32778
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.126,0.568582
adadelta,0.126,0.512268
adadelta,0.126,0.466826
adadelta,0.126,0.430828
adadelta,0.126,0.402911
adadelta,0.126,0.381734
adadelta,0.126,0.366034
adadelta,0.126,0.35457
adadelta,0.126,0.346116
adadelta,0.126,0.339719
adadelta,0.126,0.335002
adadelta,0.126,0.331725
adadelta,0.126,0.329634
adadelta,0.126,0.328461
adadelta,0.126,0.327934
adadelta,0.126,0.327785
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.184,0.542617
adadelta,0.184,0.474615
adadelta,0.184,0.42603
adadelta,0.184,0.392031
adadelta,0.184,0.368889
adadelta,0.184,0.353549
adadelta,0.184,0.343301
adadelta,0.184,0.336288
adadelta,0.184,0.331797
adadelta,0.184,0.329268
adadelta,0.184,0.328126
adadelta,0.184,0.327799
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.242,0.519822
adadelta,0.242,0.445412
adadelta,0.242,0.398032
adadelta,0.242,0.368541
adadelta,0.242,0.350725
adadelta,0.242,0.339821
adadelta,0.242,0.33314
adadelta,0.242,0.329572
adadelta,0.242,0.328113
adadelta,0.242,0.327785
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.3,0.499766
adadelta,0.3,0.422581
adadelta,0.3,0.378517
adadelta,0.3,0.353957
adadelta,0.3,0.340342
adadelta,0.3,0.332699
adadelta,0.3,0.329073
adadelta,0.3,0.327907
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adagrad,0.01,0.472555
adagrad,0.01,0.429121
adagrad,0.01,0.405132
adagrad,0.01,0.389641
adagrad,0.01,0.378734
adagrad,0.01,0.370593
adagrad,0.01,0.364255
adagrad,0.01,0.359161
adagrad,0.01,0.354972
adagrad,0.01,0.351466
adagrad,0.01,0.348493
adagrad,0.01,0.345948
adagrad,0.01,0.343754
adagrad,0.01,0.341851
adagrad,0.01,0.340195
adagrad,0.01,0.338747
adagrad,0.01,0.337478
adagrad,0.01,0.336364
adagrad,0.01,0.335384
adagrad,0.01,0.33452
adagrad,0.01,0.333757
adagrad,0.01,0.333084
adagrad,0.01,0.332488
adagrad,0.01,0.331961
adagrad,0.01,0.331494
adagrad,0.01,0.33108
adagrad,0.01,0.330712
adagrad,0.01,0.330387
adagrad,0.01,0.330098
adagrad,0.01,0.329841
adagrad,0.01,0.329613
adagrad,0.01,0.32941
adagrad,0.01,0.32923
adagrad,0.01,0.329069
adagrad,0.01,0.328927
adagrad,0.01,0.3288
adagrad,0.01,0.328687
adagrad,0.01,0.328587
adagrad,0.01,0.328498
adagrad,0.01,0.328418
adagrad,0.01,0.328348
adagrad,0.01,0.328285
adagrad,0.01,0.328229
adagrad,0.01,0.328179
adagrad,0.01,0.328134
adagrad,0.01,0.328095
adagrad,0.01,0.32806
adagrad,0.01,0.328028
adagrad,0.068,0.328893
adagrad,0.068,0.327789
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.242,0.327773
adagrad,0.242,0.327773
adagrad,0.242,0.327773
adagrad,0.242,0.327773
