method,learning_rate,value
adam,0.01,0.327773
adam,0.01,0.327773
adam,0.068,0.327775
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.068,0.327773
adam,0.126,0.327775
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.126,0.327773
adam,0.184,0.327775
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.184,0.327773
adam,0.242,0.327775
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327773
adam,0.242,0.327774
adam,0.242,0.327774
adam,0.242,0.327773
adam,0.3,0.327776
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adam,0.3,0.327773
adadelta,0.01,0.594134
adadelta,0.01,0.587665
adadelta,0.01,0.580854
adadelta,0.01,0.573766
adadelta,0.01,0.566456
adadelta,0.01,0.558973
adadelta,0.01,0.551361
adadelta,0.01,0.54366
adadelta,0.01,0.535907
adadelta,0.01,0.528135
adadelta,0.01,0.520373
adadelta,0.01,0.51265
adadelta,0.01,0.50499
adadelta,0.01,0.497415
adadelta,0.01,0.489947
adadelta,0.01,0.482604
adadelta,0.01,0.475401
adadelta,0.01,0.468355
adadelta,0.01,0.461477
adadelta,0.01,0.45478
adadelta,0.01,0.448272
adadelta,0.01,0.441963
adadelta,0.01,0.435858
adadelta,0.01,0.429964
adadelta,0.01,0.424285
adadelta,0.01,0.418824
adadelta,0.01,0.413582
adadelta,0.01,0.408561
adadelta,0.01,0.403761
adadelta,0.01,0.39918
adadelta,0.01,0.394817
adadelta,0.01,0.390668
adadelta,0.01,0.386732
adadelta,0.01,0.383002
adadelta,0.01,0.379475
adadelta,0.01,0.376143
adadelta,0.01,0.373004
adadelta,0.01,0.370048
adadelta,0.01,0.36727
adadelta,0.01,0.364662
adadelta,0.01,0.362215
adadelta,0.01,0.359923
adadelta,0.01,0.357777
adadelta,0.01,0.355767
adadelta,0.01,0.353886
adadelta,0.01,0.352123
adadelta,0.01,0.350471
adadelta,0.01,0.348919
adadelta,0.068,0.561309
adadelta,0.068,0.525753
adadelta,0.068,0.493442
adadelta,0.068,0.464615
adadelta,0.068,0.439359
adadelta,0.068,0.417635
adadelta,0.068,0.399295
adadelta,0.068,0.384106
adadelta,0.068,0.371763
adadelta,0.068,0.361909
adadelta,0.068,0.354151
adadelta,0.068,0.348073
adadelta,0.068,0.343258
adadelta,0.068,0.339368
adadelta,0.068,0.336234
adadelta,0.068,0.333736
adadelta,0.068,0.331783
adadelta,0.068,0.330311
adadelta,0.068,0.329253
adadelta,0.068,0.328542
adadelta,0.068,0.328108
adadelta,0.068,0.327881
adadelta,0.068,0.327792
adadelta,0.068,0.327774
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.068,0.327773
adadelta,0.126,0.5328
adadelta,0.126,0.479364
adadelta,0.126,0.437314
adadelta,0.126,0.405091
adadelta,0.126,0.381159
adadelta,0.126,0.363993
adadelta,0.126,0.352067
adadelta,0.126,0.343875
adadelta,0.126,0.338092
adadelta,0.126,0.333982
adadelta,0.126,0.331156
adadelta,0.126,0.329358
adadelta,0.126,0.328353
adadelta,0.126,0.327906
adadelta,0.126,0.327782
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.126,0.327773
adadelta,0.184,0.508025
adadelta,0.184,0.444494
adadelta,0.184,0.401039
adadelta,0.184,0.372361
adadelta,0.184,0.35428
adadelta,0.184,0.343234
adadelta,0.184,0.336307
adadelta,0.184,0.331947
adadelta,0.184,0.329422
adadelta,0.184,0.328214
adadelta,0.184,0.32782
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.184,0.327773
adadelta,0.242,0.48648
adadelta,0.242,0.418178
adadelta,0.242,0.377391
adadelta,0.242,0.354106
adadelta,0.242,0.341341
adadelta,0.242,0.334136
adadelta,0.242,0.33017
adadelta,0.242,0.328357
adadelta,0.242,0.327821
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.242,0.327773
adadelta,0.3,0.46773
adadelta,0.3,0.39822
adadelta,0.3,0.361809
adadelta,0.3,0.343624
adadelta,0.3,0.334501
adadelta,0.3,0.329951
adadelta,0.3,0.328155
adadelta,0.3,0.327783
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adadelta,0.3,0.327773
adagrad,0.01,0.443304
adagrad,0.01,0.404165
adagrad,0.01,0.383502
adagrad,0.01,0.370703
adagrad,0.01,0.362013
adagrad,0.01,0.355727
adagrad,0.01,0.350966
adagrad,0.01,0.347237
adagrad,0.01,0.344243
adagrad,0.01,0.341796
adagrad,0.01,0.339767
adagrad,0.01,0.338069
adagrad,0.01,0.336636
adagrad,0.01,0.33542
adagrad,0.01,0.334383
adagrad,0.01,0.333494
adagrad,0.01,0.332731
adagrad,0.01,0.332074
adagrad,0.01,0.331508
adagrad,0.01,0.331018
adagrad,0.01,0.330594
adagrad,0.01,0.330226
adagrad,0.01,0.329908
adagrad,0.01,0.329631
adagrad,0.01,0.329391
adagrad,0.01,0.329182
adagrad,0.01,0.329001
adagrad,0.01,0.328843
adagrad,0.01,0.328705
adagrad,0.01,0.328585
adagrad,0.01,0.328481
adagrad,0.01,0.32839
adagrad,0.01,0.328311
adagrad,0.01,0.328242
adagrad,0.01,0.328182
adagrad,0.01,0.32813
adagrad,0.01,0.328084
adagrad,0.01,0.328044
adagrad,0.01,0.328009
adagrad,0.01,0.327979
adagrad,0.01,0.327953
adagrad,0.01,0.32793
adagrad,0.01,0.32791
adagrad,0.01,0.327892
adagrad,0.01,0.327877
adagrad,0.01,0.327864
adagrad,0.01,0.327852
adagrad,0.01,0.327842
adagrad,0.068,0.328272
adagrad,0.068,0.327777
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.068,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.126,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.184,0.327773
adagrad,0.242,0.327773
adagrad,0.242,0.327773
adagrad,0.242,0.327773
adagrad,0.242,0.327773
