METHOD,LR,VALUE
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.01,0.224299
momentum,0.0422222222222,0.22527
momentum,0.0422222222222,0.224384
momentum,0.0422222222222,0.224318
momentum,0.0422222222222,0.224304
momentum,0.0422222222222,0.2243
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0422222222222,0.224299
momentum,0.0744444444444,0.2245
momentum,0.0744444444444,0.224315
momentum,0.0744444444444,0.224301
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.0744444444444,0.224299
momentum,0.106666666667,0.224381
momentum,0.106666666667,0.224303
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.106666666667,0.224299
momentum,0.138888888889,0.224333
momentum,0.138888888889,0.2243
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
momentum,0.138888888889,0.224299
