METHOD,LR,VALUE
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
adam,0.4,0.229937
adam,0.4,0.224334
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224302
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224301
adam,0.4,0.224336
adam,0.4,0.224313
adam,0.4,0.224309
adam,0.4,0.224958
adam,0.4,0.224734
adam,0.4,0.224301
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224386
adam,0.4,0.224379
adam,0.4,0.224711
adam,0.4,0.231514
adam,0.4,0.227166
adam,0.4,0.225938
adam,0.4,0.224776
adam,0.4,0.224306
adam,0.4,0.224304
adam,0.4,0.2243
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224679
adam,0.4,0.224397
adam,0.4,0.224314
adam,0.4,0.2243
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.225058
adam,0.4,0.225528
adam,0.4,0.225242
adam,0.4,0.224432
adam,0.4,0.224584
adam,0.4,0.225018
adam,0.4,0.224414
adam,0.4,0.22431
adam,0.4,0.224836
adam,0.4,0.225258
adam,0.4,0.224501
adam,0.4,0.224599
adam,0.4,0.224599
adam,0.4,0.224348
adam,0.4,0.224418
adam,0.4,0.225538
adam,0.4,0.225409
adam,0.4,0.224944
adam,0.4,0.224672
adam,0.4,0.224428
adam,0.4,0.224306
adam,0.4,0.224299
adam,0.4,0.22659
adam,0.4,0.225385
adam,0.4,0.224321
adam,0.4,0.224326
adam,0.4,0.224886
adam,0.4,0.224488
adam,0.4,0.224308
adam,0.4,0.225232
adam,0.4,0.224513
adam,0.4,0.22438
adam,0.4,0.224323
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.22443
adam,0.4,0.22534
adam,0.4,0.22776
adam,0.4,0.224536
adam,0.4,0.2243
adam,0.4,0.224299
adam,0.4,0.224379
adam,0.4,0.225147
adam,0.4,0.225993
adam,0.4,0.225158
adam,0.4,0.22504
adam,0.4,0.224662
adam,0.4,0.224368
adam,0.4,0.224305
adam,0.4,0.224299
adam,0.4,0.224332
adam,0.4,0.224853
adam,0.4,0.224335
adam,0.4,0.22434
adam,0.4,0.224345
adam,0.4,0.224428
adam,0.4,0.22514
adam,0.4,0.22439
adam,0.4,0.224634
adam,0.4,0.22495
adam,0.4,0.224655
adam,0.4,0.225652
adam,0.4,0.225146
adam,0.4,0.224636
adam,0.4,0.224359
adam,0.4,0.224439
adam,0.4,0.226033
adam,0.4,0.226729
adam,0.4,0.225549
adam,0.4,0.224343
adam,0.4,0.224414
adam,0.4,0.224646
adam,0.4,0.22434
adam,0.4,0.224754
adam,0.4,0.225257
adam,0.4,0.224695
adam,0.4,0.22431
adam,0.4,0.224316
adam,0.4,0.224341
adam,0.4,0.2243
adam,0.4,0.224571
adam,0.4,0.225149
adam,0.4,0.224314
adam,0.4,0.224305
adam,0.4,0.224765
adam,0.4,0.224513
adam,0.4,0.224418
adam,0.4,0.22436
adam,0.4,0.224303
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.225271
adam,0.4,0.226257
adam,0.4,0.224678
adam,0.4,0.224434
adam,0.4,0.2244
adam,0.4,0.2243
adam,0.4,0.224299
adam,0.4,0.224315
adam,0.4,0.224322
adam,0.4,0.224377
adam,0.4,0.224308
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224551
adam,0.4,0.22752
adam,0.4,0.22514
adam,0.4,0.224303
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224327
adam,0.4,0.226025
adam,0.4,0.225267
adam,0.4,0.224307
adam,0.4,0.224299
adam,0.4,0.224299
adam,0.4,0.224316
adam,0.4,0.224312
adam,0.4,0.224927
adam,0.4,0.224427
adam,0.4,0.2243
adam,0.4,0.224299
adam,0.4,0.224614
adam,0.4,0.225326
adam,0.4,0.224462
adam,0.4,0.224338
adam,0.4,0.224386
adam,0.4,0.224303
adam,0.4,0.224302
adam,0.4,0.225033
adam,0.4,0.224773
adam,0.4,0.224419
adam,0.4,0.224425
adam,0.4,0.224373
adam,0.4,0.224431
adam,0.466666666667,0.23034
adam,0.466666666667,0.22435
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224338
adam,0.466666666667,0.224306
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224692
adam,0.466666666667,0.224334
adam,0.466666666667,0.224338
adam,0.466666666667,0.224341
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.229676
adam,0.466666666667,0.23108
adam,0.466666666667,0.230468
adam,0.466666666667,0.22502
adam,0.466666666667,0.224303
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224349
adam,0.466666666667,0.2243
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224418
adam,0.466666666667,0.224303
adam,0.466666666667,0.2243
adam,0.466666666667,0.224516
adam,0.466666666667,0.224305
adam,0.466666666667,0.224299
adam,0.466666666667,0.224844
adam,0.466666666667,0.227224
adam,0.466666666667,0.224889
adam,0.466666666667,0.224416
adam,0.466666666667,0.224306
adam,0.466666666667,0.224299
adam,0.466666666667,0.224973
adam,0.466666666667,0.227123
adam,0.466666666667,0.225411
adam,0.466666666667,0.225154
adam,0.466666666667,0.224406
adam,0.466666666667,0.2243
adam,0.466666666667,0.224299
adam,0.466666666667,0.22442
adam,0.466666666667,0.225064
adam,0.466666666667,0.224513
adam,0.466666666667,0.225
adam,0.466666666667,0.224727
adam,0.466666666667,0.224306
adam,0.466666666667,0.224493
adam,0.466666666667,0.225164
adam,0.466666666667,0.224653
adam,0.466666666667,0.224391
adam,0.466666666667,0.224393
adam,0.466666666667,0.224387
adam,0.466666666667,0.22435
adam,0.466666666667,0.226446
adam,0.466666666667,0.224402
adam,0.466666666667,0.224376
adam,0.466666666667,0.224391
adam,0.466666666667,0.2243
adam,0.466666666667,0.2243
adam,0.466666666667,0.22681
adam,0.466666666667,0.225109
adam,0.466666666667,0.224308
adam,0.466666666667,0.224301
adam,0.466666666667,0.226025
adam,0.466666666667,0.225322
adam,0.466666666667,0.225175
adam,0.466666666667,0.224599
adam,0.466666666667,0.22481
adam,0.466666666667,0.224612
adam,0.466666666667,0.224302
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.225009
adam,0.466666666667,0.224566
adam,0.466666666667,0.224435
adam,0.466666666667,0.225427
adam,0.466666666667,0.224497
adam,0.466666666667,0.224317
adam,0.466666666667,0.224375
adam,0.466666666667,0.224616
adam,0.466666666667,0.224736
adam,0.466666666667,0.2254
adam,0.466666666667,0.224672
adam,0.466666666667,0.224306
adam,0.466666666667,0.224344
adam,0.466666666667,0.224459
adam,0.466666666667,0.224386
adam,0.466666666667,0.224309
adam,0.466666666667,0.224301
adam,0.466666666667,0.224367
adam,0.466666666667,0.224913
adam,0.466666666667,0.224734
adam,0.466666666667,0.224347
adam,0.466666666667,0.225808
adam,0.466666666667,0.224498
adam,0.466666666667,0.224374
adam,0.466666666667,0.224942
adam,0.466666666667,0.224892
adam,0.466666666667,0.224451
adam,0.466666666667,0.224302
adam,0.466666666667,0.224299
adam,0.466666666667,0.224339
adam,0.466666666667,0.226415
adam,0.466666666667,0.224575
adam,0.466666666667,0.224474
adam,0.466666666667,0.224369
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.2243
adam,0.466666666667,0.226357
adam,0.466666666667,0.22588
adam,0.466666666667,0.224472
adam,0.466666666667,0.224301
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224566
adam,0.466666666667,0.225251
adam,0.466666666667,0.224767
adam,0.466666666667,0.224316
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224741
adam,0.466666666667,0.225774
adam,0.466666666667,0.225965
adam,0.466666666667,0.227923
adam,0.466666666667,0.22465
adam,0.466666666667,0.224301
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224354
adam,0.466666666667,0.22436
adam,0.466666666667,0.224322
adam,0.466666666667,0.2244
adam,0.466666666667,0.224302
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224309
adam,0.466666666667,0.224377
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.224397
adam,0.466666666667,0.224358
adam,0.466666666667,0.224374
adam,0.466666666667,0.224312
adam,0.466666666667,0.224322
adam,0.466666666667,0.224425
adam,0.466666666667,0.22445
adam,0.466666666667,0.225303
adam,0.466666666667,0.224474
adam,0.466666666667,0.224375
adam,0.466666666667,0.224305
adam,0.466666666667,0.224299
adam,0.466666666667,0.224398
adam,0.466666666667,0.226608
adam,0.466666666667,0.224704
adam,0.466666666667,0.224355
adam,0.466666666667,0.224373
adam,0.466666666667,0.224302
adam,0.466666666667,0.224299
adam,0.466666666667,0.224299
adam,0.466666666667,0.225021
adam,0.466666666667,0.224395
adam,0.533333333333,0.234814
adam,0.533333333333,0.22436
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224306
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224625
adam,0.533333333333,0.225229
adam,0.533333333333,0.22432
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224387
adam,0.533333333333,0.224301
adam,0.533333333333,0.22439
adam,0.533333333333,0.237163
adam,0.533333333333,0.233956
adam,0.533333333333,0.226287
adam,0.533333333333,0.224594
adam,0.533333333333,0.224315
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.22438
adam,0.533333333333,0.224343
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224423
adam,0.533333333333,0.224557
adam,0.533333333333,0.22445
adam,0.533333333333,0.224345
adam,0.533333333333,0.2243
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224303
adam,0.533333333333,0.227762
adam,0.533333333333,0.228479
adam,0.533333333333,0.225252
adam,0.533333333333,0.224312
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.2243
adam,0.533333333333,0.228968
adam,0.533333333333,0.227502
adam,0.533333333333,0.224404
adam,0.533333333333,0.224305
adam,0.533333333333,0.224461
adam,0.533333333333,0.224318
adam,0.533333333333,0.224301
adam,0.533333333333,0.227499
adam,0.533333333333,0.227234
adam,0.533333333333,0.224351
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224606
adam,0.533333333333,0.225783
adam,0.533333333333,0.225681
adam,0.533333333333,0.227125
adam,0.533333333333,0.224447
adam,0.533333333333,0.2243
adam,0.533333333333,0.2243
adam,0.533333333333,0.224701
adam,0.533333333333,0.224312
adam,0.533333333333,0.224302
adam,0.533333333333,0.224436
adam,0.533333333333,0.224306
adam,0.533333333333,0.224299
adam,0.533333333333,0.22461
adam,0.533333333333,0.224639
adam,0.533333333333,0.224311
adam,0.533333333333,0.224888
adam,0.533333333333,0.2249
adam,0.533333333333,0.224411
adam,0.533333333333,0.22449
adam,0.533333333333,0.224431
adam,0.533333333333,0.224794
adam,0.533333333333,0.22457
adam,0.533333333333,0.224605
adam,0.533333333333,0.224351
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224315
adam,0.533333333333,0.224301
adam,0.533333333333,0.224299
adam,0.533333333333,0.224422
adam,0.533333333333,0.22432
adam,0.533333333333,0.224299
adam,0.533333333333,0.224306
adam,0.533333333333,0.22432
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224425
adam,0.533333333333,0.224308
adam,0.533333333333,0.224313
adam,0.533333333333,0.22464
adam,0.533333333333,0.226296
adam,0.533333333333,0.22495
adam,0.533333333333,0.224655
adam,0.533333333333,0.224401
adam,0.533333333333,0.22444
adam,0.533333333333,0.22477
adam,0.533333333333,0.224317
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224323
adam,0.533333333333,0.226327
adam,0.533333333333,0.224437
adam,0.533333333333,0.2243
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.2243
adam,0.533333333333,0.224925
adam,0.533333333333,0.224322
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224401
adam,0.533333333333,0.224397
adam,0.533333333333,0.224318
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224347
adam,0.533333333333,0.224493
adam,0.533333333333,0.224457
adam,0.533333333333,0.225243
adam,0.533333333333,0.22521
adam,0.533333333333,0.224304
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.225176
adam,0.533333333333,0.224876
adam,0.533333333333,0.224327
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224301
adam,0.533333333333,0.224563
adam,0.533333333333,0.224623
adam,0.533333333333,0.224354
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224439
adam,0.533333333333,0.224383
adam,0.533333333333,0.224303
adam,0.533333333333,0.224389
adam,0.533333333333,0.224322
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224322
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224401
adam,0.533333333333,0.224589
adam,0.533333333333,0.224426
adam,0.533333333333,0.224358
adam,0.533333333333,0.224305
adam,0.533333333333,0.224299
adam,0.533333333333,0.224299
adam,0.533333333333,0.224413
adam,0.533333333333,0.224489
adam,0.533333333333,0.224656
adam,0.533333333333,0.224366
adam,0.533333333333,0.2243
adam,0.6,0.236035
adam,0.6,0.224384
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224306
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224307
adam,0.6,0.224301
adam,0.6,0.224299
adam,0.6,0.224347
adam,0.6,0.230243
adam,0.6,0.224441
adam,0.6,0.2243
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.241913
adam,0.6,0.241726
adam,0.6,0.225368
adam,0.6,0.224305
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224504
adam,0.6,0.224425
adam,0.6,0.2243
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224308
adam,0.6,0.224301
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.226452
adam,0.6,0.2271
adam,0.6,0.224551
adam,0.6,0.224327
adam,0.6,0.224315
adam,0.6,0.224301
adam,0.6,0.224887
adam,0.6,0.232079
adam,0.6,0.22558
adam,0.6,0.224319
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224539
adam,0.6,0.224412
adam,0.6,0.224317
adam,0.6,0.225011
adam,0.6,0.224453
adam,0.6,0.2243
adam,0.6,0.224316
adam,0.6,0.224929
adam,0.6,0.224425
adam,0.6,0.224539
adam,0.6,0.224764
adam,0.6,0.224302
adam,0.6,0.2243
adam,0.6,0.224347
adam,0.6,0.224304
adam,0.6,0.2243
adam,0.6,0.225474
adam,0.6,0.225543
adam,0.6,0.224305
adam,0.6,0.224304
adam,0.6,0.224611
adam,0.6,0.22432
adam,0.6,0.22431
adam,0.6,0.224461
adam,0.6,0.224931
adam,0.6,0.224377
adam,0.6,0.226074
adam,0.6,0.22567
adam,0.6,0.224373
adam,0.6,0.224312
adam,0.6,0.224352
adam,0.6,0.224755
adam,0.6,0.224512
adam,0.6,0.224317
adam,0.6,0.224299
adam,0.6,0.224307
adam,0.6,0.224303
adam,0.6,0.224299
adam,0.6,0.224343
adam,0.6,0.225947
adam,0.6,0.224734
adam,0.6,0.224365
adam,0.6,0.224301
adam,0.6,0.224302
adam,0.6,0.224687
adam,0.6,0.224367
adam,0.6,0.224301
adam,0.6,0.224306
adam,0.6,0.224301
adam,0.6,0.224299
adam,0.6,0.224324
adam,0.6,0.224304
adam,0.6,0.224299
adam,0.6,0.224444
adam,0.6,0.224785
adam,0.6,0.22432
adam,0.6,0.224306
adam,0.6,0.224328
adam,0.6,0.2243
adam,0.6,0.224299
adam,0.6,0.227496
adam,0.6,0.225607
adam,0.6,0.224309
adam,0.6,0.224299
adam,0.6,0.224441
adam,0.6,0.224685
adam,0.6,0.224854
adam,0.6,0.224352
adam,0.6,0.224364
adam,0.6,0.224473
adam,0.6,0.224301
adam,0.6,0.224313
adam,0.6,0.224449
adam,0.6,0.224318
adam,0.6,0.224299
adam,0.6,0.224306
adam,0.6,0.224549
adam,0.6,0.224305
adam,0.6,0.22433
adam,0.6,0.224415
adam,0.6,0.224302
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224314
adam,0.6,0.22458
adam,0.6,0.224543
adam,0.6,0.224364
adam,0.6,0.2243
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.226299
adam,0.6,0.225046
adam,0.6,0.224305
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224306
adam,0.6,0.225042
adam,0.6,0.224685
adam,0.6,0.224575
adam,0.6,0.227298
adam,0.6,0.225084
adam,0.6,0.224373
adam,0.6,0.22431
adam,0.6,0.224356
adam,0.6,0.224391
adam,0.6,0.2243
adam,0.6,0.224299
adam,0.6,0.224299
adam,0.6,0.224308
adam,0.6,0.224315
adam,0.6,0.224434
adam,0.6,0.224321
adam,0.6,0.224771
adam,0.6,0.225062
adam,0.6,0.22436
adam,0.6,0.224302
adam,0.6,0.224357
adam,0.6,0.224366
adam,0.6,0.224401
adam,0.6,0.224541
adam,0.6,0.22433
adam,0.6,0.224301
adam,0.666666666667,0.240725
adam,0.666666666667,0.224403
adam,0.666666666667,0.2243
adam,0.666666666667,0.224299
adam,0.666666666667,0.224299
adam,0.666666666667,0.224299
adam,0.666666666667,0.224299
adam,0.666666666667,0.224299
adam,0.666666666667,0.224299
adam,0.666666666667,0.224299
adam,0.666666666667,0.224299
adam,0.666666666667,0.224299
adam,0.666666666667,0.224299
adam,0.666666666667,0.224299
