METHOD,LR,VALUE
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.267777777778,nan
momentum,0.3,2.6634e+23
momentum,0.3,inf
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
momentum,0.3,nan
adam,0.4,0.251818
adam,0.4,0.250011
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.250002
adam,0.4,0.250002
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.250081
adam,0.4,0.250044
adam,0.4,0.250012
adam,0.4,0.25
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.250014
adam,0.4,0.255497
adam,0.4,0.250592
adam,0.4,0.25
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.250006
adam,0.4,0.249998
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.250038
adam,0.4,0.25012
adam,0.4,0.250026
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.250013
adam,0.4,0.251062
adam,0.4,0.250336
adam,0.4,0.25
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.250037
adam,0.4,0.25087
adam,0.4,0.250245
adam,0.4,0.250002
adam,0.4,0.25
adam,0.4,0.250604
adam,0.4,0.250391
adam,0.4,0.250221
adam,0.4,0.250134
adam,0.4,0.250029
adam,0.4,0.249998
adam,0.4,0.249998
adam,0.4,0.250066
adam,0.4,0.250221
adam,0.4,0.250065
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.250177
adam,0.4,0.2502
adam,0.4,0.250055
adam,0.4,0.250007
adam,0.4,0.249997
adam,0.4,0.250125
adam,0.4,0.250138
adam,0.4,0.250127
adam,0.4,0.250249
adam,0.4,0.250036
adam,0.4,0.249998
adam,0.4,0.250007
adam,0.4,0.250006
adam,0.4,0.250034
adam,0.4,0.250092
adam,0.4,0.250003
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.25001
adam,0.4,0.250056
adam,0.4,0.250013
adam,0.4,0.250038
adam,0.4,0.250052
adam,0.4,0.250043
adam,0.4,0.250051
adam,0.4,0.249998
adam,0.4,0.249998
adam,0.4,0.250358
adam,0.4,0.250002
adam,0.4,0.249998
adam,0.4,0.250038
adam,0.4,0.250001
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.25
adam,0.4,0.25
adam,0.4,0.250051
adam,0.4,0.250016
adam,0.4,0.250003
adam,0.4,0.250012
adam,0.4,0.249998
adam,0.4,0.249998
adam,0.4,0.250002
adam,0.4,0.250006
adam,0.4,0.250474
adam,0.4,0.25007
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.250021
adam,0.4,0.250508
adam,0.4,0.250135
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.250008
adam,0.4,0.25
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.250013
adam,0.4,0.250003
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.250414
adam,0.4,0.2501
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.250006
adam,0.4,0.250012
adam,0.4,0.249998
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.250015
adam,0.4,0.250006
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.250111
adam,0.4,0.250121
adam,0.4,0.249998
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.250019
adam,0.4,0.250017
adam,0.4,0.250012
adam,0.4,0.250011
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.250019
adam,0.4,0.25
adam,0.4,0.249997
adam,0.4,0.250011
adam,0.4,0.25
adam,0.4,0.249997
adam,0.4,0.250019
adam,0.4,0.25001
adam,0.4,0.249997
adam,0.4,0.249997
adam,0.4,0.249998
adam,0.4,0.249997
adam,0.466666666667,0.252793
adam,0.466666666667,0.250011
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.250039
adam,0.466666666667,0.250001
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249998
adam,0.466666666667,0.250054
adam,0.466666666667,0.250106
adam,0.466666666667,0.250008
adam,0.466666666667,0.250042
adam,0.466666666667,0.250004
adam,0.466666666667,0.249997
adam,0.466666666667,0.25
adam,0.466666666667,0.250024
adam,0.466666666667,0.250009
adam,0.466666666667,0.249998
adam,0.466666666667,0.258734
adam,0.466666666667,0.253587
adam,0.466666666667,0.250064
adam,0.466666666667,0.250005
adam,0.466666666667,0.25002
adam,0.466666666667,0.250005
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249998
adam,0.466666666667,0.249999
adam,0.466666666667,0.250049
adam,0.466666666667,0.250011
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.250083
adam,0.466666666667,0.250062
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.250875
adam,0.466666666667,0.250834
adam,0.466666666667,0.250271
adam,0.466666666667,0.250046
adam,0.466666666667,0.250154
adam,0.466666666667,0.250282
adam,0.466666666667,0.250468
adam,0.466666666667,0.250735
adam,0.466666666667,0.250361
adam,0.466666666667,0.25015
adam,0.466666666667,0.250012
adam,0.466666666667,0.249999
adam,0.466666666667,0.250002
adam,0.466666666667,0.25031
adam,0.466666666667,0.250054
adam,0.466666666667,0.250014
adam,0.466666666667,0.249998
adam,0.466666666667,0.249997
adam,0.466666666667,0.249998
adam,0.466666666667,0.251089
adam,0.466666666667,0.250293
adam,0.466666666667,0.250087
adam,0.466666666667,0.25172
adam,0.466666666667,0.250741
adam,0.466666666667,0.25043
adam,0.466666666667,0.250094
adam,0.466666666667,0.250082
adam,0.466666666667,0.250004
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.250028
adam,0.466666666667,0.250039
adam,0.466666666667,0.251047
adam,0.466666666667,0.250132
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.250036
adam,0.466666666667,0.250002
adam,0.466666666667,0.249997
adam,0.466666666667,0.249998
adam,0.466666666667,0.250346
adam,0.466666666667,0.250273
adam,0.466666666667,0.250423
adam,0.466666666667,0.250021
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.250382
adam,0.466666666667,0.250015
adam,0.466666666667,0.250013
adam,0.466666666667,0.250028
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.250007
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.251354
adam,0.466666666667,0.250213
adam,0.466666666667,0.250046
adam,0.466666666667,0.250087
adam,0.466666666667,0.250171
adam,0.466666666667,0.250188
adam,0.466666666667,0.250177
adam,0.466666666667,0.250227
adam,0.466666666667,0.250232
adam,0.466666666667,0.250026
adam,0.466666666667,0.250069
adam,0.466666666667,0.2501
adam,0.466666666667,0.249999
adam,0.466666666667,0.249997
adam,0.466666666667,0.250001
adam,0.466666666667,0.250491
adam,0.466666666667,0.250264
adam,0.466666666667,0.250155
adam,0.466666666667,0.250004
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.250984
adam,0.466666666667,0.250545
adam,0.466666666667,0.250237
adam,0.466666666667,0.250126
adam,0.466666666667,0.25021
adam,0.466666666667,0.25001
adam,0.466666666667,0.249999
adam,0.466666666667,0.250036
adam,0.466666666667,0.250195
adam,0.466666666667,0.250262
adam,0.466666666667,0.250188
adam,0.466666666667,0.250035
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.250217
adam,0.466666666667,0.250078
adam,0.466666666667,0.250051
adam,0.466666666667,0.250002
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249998
adam,0.466666666667,0.251098
adam,0.466666666667,0.250525
adam,0.466666666667,0.250132
adam,0.466666666667,0.25
adam,0.466666666667,0.25004
adam,0.466666666667,0.250506
adam,0.466666666667,0.250053
adam,0.466666666667,0.2501
adam,0.466666666667,0.250022
adam,0.466666666667,0.250011
adam,0.466666666667,0.250124
adam,0.466666666667,0.250019
adam,0.466666666667,0.250008
adam,0.466666666667,0.250108
adam,0.466666666667,0.250102
adam,0.466666666667,0.250008
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.250019
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.250066
adam,0.466666666667,0.250023
adam,0.466666666667,0.251576
adam,0.466666666667,0.252041
adam,0.466666666667,0.250108
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.249997
adam,0.466666666667,0.250007
adam,0.466666666667,0.249998
adam,0.533333333333,0.253759
adam,0.533333333333,0.250021
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.250131
adam,0.533333333333,0.25
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.25005
adam,0.533333333333,0.250006
adam,0.533333333333,0.249997
adam,0.533333333333,0.250096
adam,0.533333333333,0.250011
adam,0.533333333333,0.249997
adam,0.533333333333,0.250005
adam,0.533333333333,0.250023
adam,0.533333333333,0.250363
adam,0.533333333333,0.256423
adam,0.533333333333,0.250102
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.250016
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.250045
adam,0.533333333333,0.250023
adam,0.533333333333,0.250015
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.250001
adam,0.533333333333,0.250028
adam,0.533333333333,0.250729
adam,0.533333333333,0.250107
adam,0.533333333333,0.249998
adam,0.533333333333,0.249997
adam,0.533333333333,0.249998
adam,0.533333333333,0.249999
adam,0.533333333333,0.250203
adam,0.533333333333,0.253501
adam,0.533333333333,0.250239
adam,0.533333333333,0.249998
adam,0.533333333333,0.249998
adam,0.533333333333,0.251254
adam,0.533333333333,0.250727
adam,0.533333333333,0.251719
adam,0.533333333333,0.250978
adam,0.533333333333,0.250013
adam,0.533333333333,0.25001
adam,0.533333333333,0.25003
adam,0.533333333333,0.250003
adam,0.533333333333,0.251247
adam,0.533333333333,0.25064
adam,0.533333333333,0.250139
adam,0.533333333333,0.250399
adam,0.533333333333,0.250119
adam,0.533333333333,0.25004
adam,0.533333333333,0.250583
adam,0.533333333333,0.250116
adam,0.533333333333,0.249998
adam,0.533333333333,0.249998
adam,0.533333333333,0.250082
adam,0.533333333333,0.250107
adam,0.533333333333,0.250601
adam,0.533333333333,0.250207
adam,0.533333333333,0.25155
adam,0.533333333333,0.251356
adam,0.533333333333,0.250008
adam,0.533333333333,0.249997
adam,0.533333333333,0.249999
adam,0.533333333333,0.250513
adam,0.533333333333,0.250104
adam,0.533333333333,0.250028
adam,0.533333333333,0.250029
adam,0.533333333333,0.250092
adam,0.533333333333,0.250615
adam,0.533333333333,0.250299
adam,0.533333333333,0.250232
adam,0.533333333333,0.250078
adam,0.533333333333,0.250038
adam,0.533333333333,0.250126
adam,0.533333333333,0.250412
adam,0.533333333333,0.250595
adam,0.533333333333,0.250132
adam,0.533333333333,0.25003
adam,0.533333333333,0.250201
adam,0.533333333333,0.250208
adam,0.533333333333,0.250544
adam,0.533333333333,0.250606
adam,0.533333333333,0.250142
adam,0.533333333333,0.250003
adam,0.533333333333,0.250002
adam,0.533333333333,0.250052
adam,0.533333333333,0.251677
adam,0.533333333333,0.252464
adam,0.533333333333,0.250027
adam,0.533333333333,0.249998
adam,0.533333333333,0.250088
adam,0.533333333333,0.250162
adam,0.533333333333,0.250087
adam,0.533333333333,0.251761
adam,0.533333333333,0.251098
adam,0.533333333333,0.250016
adam,0.533333333333,0.25
adam,0.533333333333,0.250189
adam,0.533333333333,0.250347
adam,0.533333333333,0.250102
adam,0.533333333333,0.250192
adam,0.533333333333,0.250033
adam,0.533333333333,0.249998
adam,0.533333333333,0.250083
adam,0.533333333333,0.250512
adam,0.533333333333,0.250118
adam,0.533333333333,0.250275
adam,0.533333333333,0.250036
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.250453
adam,0.533333333333,0.250384
adam,0.533333333333,0.250629
adam,0.533333333333,0.250504
adam,0.533333333333,0.250018
adam,0.533333333333,0.249997
adam,0.533333333333,0.250003
adam,0.533333333333,0.250258
adam,0.533333333333,0.250413
adam,0.533333333333,0.250033
adam,0.533333333333,0.25001
adam,0.533333333333,0.250046
adam,0.533333333333,0.250065
adam,0.533333333333,0.250083
adam,0.533333333333,0.250125
adam,0.533333333333,0.250027
adam,0.533333333333,0.250044
adam,0.533333333333,0.250417
adam,0.533333333333,0.250151
adam,0.533333333333,0.250022
adam,0.533333333333,0.25
adam,0.533333333333,0.250167
adam,0.533333333333,0.250087
adam,0.533333333333,0.25052
adam,0.533333333333,0.251494
adam,0.533333333333,0.25014
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.251056
adam,0.533333333333,0.250496
adam,0.533333333333,0.250031
adam,0.533333333333,0.250283
adam,0.533333333333,0.250031
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.250059
adam,0.533333333333,0.250199
adam,0.533333333333,0.250035
adam,0.533333333333,0.250003
adam,0.533333333333,0.250054
adam,0.533333333333,0.250002
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.250071
adam,0.533333333333,0.250122
adam,0.533333333333,0.250174
adam,0.533333333333,0.250318
adam,0.533333333333,0.250013
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.249997
adam,0.533333333333,0.250017
adam,0.533333333333,0.250689
adam,0.533333333333,0.252269
adam,0.533333333333,0.250266
adam,0.6,0.255334
adam,0.6,0.250027
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.250206
adam,0.6,0.250008
adam,0.6,0.249997
adam,0.6,0.250005
adam,0.6,0.250001
adam,0.6,0.249997
adam,0.6,0.250008
adam,0.6,0.252387
adam,0.6,0.250063
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.259905
adam,0.6,0.25042
adam,0.6,0.249999
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.250066
adam,0.6,0.250001
adam,0.6,0.249997
adam,0.6,0.250061
adam,0.6,0.25003
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.250196
adam,0.6,0.250004
adam,0.6,0.249997
adam,0.6,0.249999
adam,0.6,0.250162
adam,0.6,0.251777
adam,0.6,0.25033
adam,0.6,0.250311
adam,0.6,0.250035
adam,0.6,0.250012
adam,0.6,0.250675
adam,0.6,0.250112
adam,0.6,0.250047
adam,0.6,0.250036
adam,0.6,0.250239
adam,0.6,0.250246
adam,0.6,0.250016
adam,0.6,0.250003
adam,0.6,0.250107
adam,0.6,0.250815
adam,0.6,0.250012
adam,0.6,0.249999
adam,0.6,0.250393
adam,0.6,0.250149
adam,0.6,0.249999
adam,0.6,0.249997
adam,0.6,0.250233
adam,0.6,0.250753
adam,0.6,0.250094
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.251159
adam,0.6,0.250404
adam,0.6,0.250166
adam,0.6,0.250221
adam,0.6,0.250178
adam,0.6,0.250017
adam,0.6,0.250703
adam,0.6,0.25037
adam,0.6,0.250025
adam,0.6,0.250002
adam,0.6,0.250149
adam,0.6,0.250925
adam,0.6,0.250263
adam,0.6,0.250012
adam,0.6,0.249997
adam,0.6,0.250002
adam,0.6,0.250135
adam,0.6,0.250079
adam,0.6,0.250185
adam,0.6,0.250434
adam,0.6,0.25002
adam,0.6,0.25
adam,0.6,0.250141
adam,0.6,0.250178
adam,0.6,0.250149
adam,0.6,0.250026
adam,0.6,0.249998
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.251846
adam,0.6,0.250627
adam,0.6,0.250383
adam,0.6,0.250351
adam,0.6,0.250019
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.250195
adam,0.6,0.250695
adam,0.6,0.251304
adam,0.6,0.250206
adam,0.6,0.250001
adam,0.6,0.249997
adam,0.6,0.25001
adam,0.6,0.250362
adam,0.6,0.250053
adam,0.6,0.250097
adam,0.6,0.250007
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.250184
adam,0.6,0.25041
adam,0.6,0.254637
adam,0.6,0.250833
adam,0.6,0.250085
adam,0.6,0.250007
adam,0.6,0.250014
adam,0.6,0.250016
adam,0.6,0.250018
adam,0.6,0.250932
adam,0.6,0.250484
adam,0.6,0.250045
adam,0.6,0.250017
adam,0.6,0.250028
adam,0.6,0.250002
adam,0.6,0.249997
adam,0.6,0.250909
adam,0.6,0.250362
adam,0.6,0.25004
adam,0.6,0.250086
adam,0.6,0.250155
adam,0.6,0.250033
adam,0.6,0.250039
adam,0.6,0.250066
adam,0.6,0.250069
adam,0.6,0.250382
adam,0.6,0.251554
adam,0.6,0.250819
adam,0.6,0.250249
adam,0.6,0.250008
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.25021
adam,0.6,0.25164
adam,0.6,0.250445
adam,0.6,0.250016
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.250547
adam,0.6,0.250725
adam,0.6,0.250108
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.250681
adam,0.6,0.250227
adam,0.6,0.250383
adam,0.6,0.250221
adam,0.6,0.25004
adam,0.6,0.250058
adam,0.6,0.250137
adam,0.6,0.250017
adam,0.6,0.250075
adam,0.6,0.250191
adam,0.6,0.250023
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.249997
adam,0.6,0.250694
adam,0.666666666667,0.256869
adam,0.666666666667,0.250034
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.249997
adam,0.666666666667,0.250238
adam,0.666666666667,0.250099
adam,0.666666666667,0.250024
